,action_name,action,reward,episode reward,epoch reward,total reward,lives,end of episode,end of epoch,info,episode,episode step,epoch,epoch step,step,action 0 episode sum,action 0 total sum,action 1 episode sum,action 1 total sum,action 2 episode sum,action 2 total sum,action 3 episode sum,action 3 total sum,action 4 episode sum,action 4 total sum,action 5 episode sum,action 5 total sum,action 6 episode sum,action 6 total sum,action 7 episode sum,action 7 total sum,action 8 episode sum,action 8 total sum
4034,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,639,5,639,4034,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,635,3479
4035,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,640,5,640,4035,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,636,3480
4036,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,641,5,641,4036,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,637,3481
4037,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,642,5,642,4037,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,638,3482
4038,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,643,5,643,4038,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,639,3483
4039,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,644,5,644,4039,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,640,3484
4040,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,645,5,645,4040,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,641,3485
4041,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,646,5,646,4041,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,642,3486
4042,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,647,5,647,4042,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,643,3487
4043,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,648,5,648,4043,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,644,3488
4044,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,649,5,649,4044,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,645,3489
4045,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,650,5,650,4045,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,646,3490
4046,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,651,5,651,4046,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,647,3491
4047,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,652,5,652,4047,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,648,3492
4048,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,653,5,653,4048,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,649,3493
4049,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,654,5,654,4049,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,650,3494
4050,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,655,5,655,4050,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,651,3495
4051,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,656,5,656,4051,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,652,3496
4052,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,657,5,657,4052,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,653,3497
4053,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,658,5,658,4053,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,654,3498
4054,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,659,5,659,4054,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,655,3499
4055,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,660,5,660,4055,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,656,3500
4056,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,661,5,661,4056,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,657,3501
4057,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,662,5,662,4057,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,658,3502
4058,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,663,5,663,4058,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,659,3503
4059,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,664,5,664,4059,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,660,3504
4060,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,665,5,665,4060,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,661,3505
4061,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,666,5,666,4061,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,662,3506
4062,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,667,5,667,4062,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,663,3507
4063,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,668,5,668,4063,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,664,3508
4064,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,669,5,669,4064,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,665,3509
4065,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,670,5,670,4065,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,666,3510
4066,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,671,5,671,4066,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,667,3511
4067,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,672,5,672,4067,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,668,3512
4068,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,673,5,673,4068,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,669,3513
4069,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,674,5,674,4069,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,670,3514
4070,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,675,5,675,4070,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,671,3515
4071,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,676,5,676,4071,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,672,3516
4072,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,677,5,677,4072,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,673,3517
4073,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,678,5,678,4073,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,674,3518
4074,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,679,5,679,4074,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,675,3519
4075,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,680,5,680,4075,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,676,3520
4076,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,681,5,681,4076,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,677,3521
4077,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,682,5,682,4077,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,678,3522
4078,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,683,5,683,4078,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,679,3523
4079,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,684,5,684,4079,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,680,3524
4080,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,685,5,685,4080,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,681,3525
4081,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,686,5,686,4081,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,682,3526
4082,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,687,5,687,4082,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,683,3527
4083,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,688,5,688,4083,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,684,3528
4084,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,689,5,689,4084,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,685,3529
4085,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,690,5,690,4085,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,686,3530
4086,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,691,5,691,4086,0,236,0,44,0,36,0,48,1,41,1,49,1,58,1,43,687,3531
4087,UP,1,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,692,5,692,4087,0,236,1,45,0,36,0,48,1,41,1,49,1,58,1,43,687,3531
4088,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,693,5,693,4088,0,236,1,45,0,36,0,48,1,41,1,49,1,58,1,43,688,3532
4089,RIGHT,2,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,694,5,694,4089,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,688,3532
4090,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,695,5,695,4090,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,689,3533
4091,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,696,5,696,4091,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,690,3534
4092,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,697,5,697,4092,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,691,3535
4093,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,698,5,698,4093,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,692,3536
4094,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,699,5,699,4094,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,693,3537
4095,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,700,5,700,4095,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,694,3538
4096,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,701,5,701,4096,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,695,3539
4097,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,702,5,702,4097,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,696,3540
4098,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,703,5,703,4098,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,697,3541
4099,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,704,5,704,4099,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,698,3542
4100,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,705,5,705,4100,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,699,3543
4101,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,706,5,706,4101,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,700,3544
4102,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,707,5,707,4102,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,701,3545
4103,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,708,5,708,4103,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,702,3546
4104,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,709,5,709,4104,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,703,3547
4105,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,710,5,710,4105,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,704,3548
4106,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,711,5,711,4106,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,705,3549
4107,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,712,5,712,4107,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,706,3550
4108,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,713,5,713,4108,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,707,3551
4109,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,714,5,714,4109,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,708,3552
4110,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,715,5,715,4110,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,709,3553
4111,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,716,5,716,4111,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,710,3554
4112,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,717,5,717,4112,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,711,3555
4113,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,718,5,718,4113,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,712,3556
4114,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,719,5,719,4114,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,713,3557
4115,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,720,5,720,4115,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,714,3558
4116,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,721,5,721,4116,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,715,3559
4117,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,722,5,722,4117,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,716,3560
4118,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,723,5,723,4118,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,717,3561
4119,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,724,5,724,4119,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,718,3562
4120,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,725,5,725,4120,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,719,3563
4121,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,726,5,726,4121,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,720,3564
4122,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,727,5,727,4122,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,721,3565
4123,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,728,5,728,4123,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,722,3566
4124,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,729,5,729,4124,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,723,3567
4125,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,730,5,730,4125,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,724,3568
4126,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,731,5,731,4126,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,725,3569
4127,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,732,5,732,4127,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,726,3570
4128,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,733,5,733,4128,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,727,3571
4129,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,734,5,734,4129,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,728,3572
4130,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,735,5,735,4130,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,729,3573
4131,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,736,5,736,4131,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,730,3574
4132,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,737,5,737,4132,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,731,3575
4133,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,738,5,738,4133,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,732,3576
4134,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,739,5,739,4134,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,733,3577
4135,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,740,5,740,4135,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,734,3578
4136,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,741,5,741,4136,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,735,3579
4137,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,742,5,742,4137,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,736,3580
4138,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,743,5,743,4138,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,737,3581
4139,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,744,5,744,4139,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,738,3582
4140,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,745,5,745,4140,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,739,3583
4141,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,746,5,746,4141,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,740,3584
4142,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,747,5,747,4142,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,741,3585
4143,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,748,5,748,4143,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,742,3586
4144,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,749,5,749,4144,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,743,3587
4145,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,750,5,750,4145,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,744,3588
4146,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,751,5,751,4146,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,745,3589
4147,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,752,5,752,4147,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,746,3590
4148,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,753,5,753,4148,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,747,3591
4149,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,754,5,754,4149,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,748,3592
4150,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,755,5,755,4150,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,749,3593
4151,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,756,5,756,4151,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,750,3594
4152,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,757,5,757,4152,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,751,3595
4153,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,758,5,758,4153,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,752,3596
4154,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,759,5,759,4154,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,753,3597
4155,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,760,5,760,4155,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,754,3598
4156,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,761,5,761,4156,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,755,3599
4157,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,762,5,762,4157,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,756,3600
4158,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,763,5,763,4158,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,757,3601
4159,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,764,5,764,4159,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,758,3602
4160,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,765,5,765,4160,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,759,3603
4161,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,766,5,766,4161,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,760,3604
4162,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,767,5,767,4162,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,761,3605
4163,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,768,5,768,4163,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,762,3606
4164,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,769,5,769,4164,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,763,3607
4165,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,770,5,770,4165,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,764,3608
4166,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,771,5,771,4166,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,765,3609
4167,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,772,5,772,4167,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,766,3610
4168,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,773,5,773,4168,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,767,3611
4169,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,774,5,774,4169,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,768,3612
4170,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,775,5,775,4170,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,769,3613
4171,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,776,5,776,4171,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,770,3614
4172,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,777,5,777,4172,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,771,3615
4173,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,778,5,778,4173,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,772,3616
4174,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,779,5,779,4174,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,773,3617
4175,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,780,5,780,4175,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,774,3618
4176,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,781,5,781,4176,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,775,3619
4177,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,782,5,782,4177,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,776,3620
4178,DOWNLEFT,8,0.0,0.0,0.0,10.0,1,False,False,{'ale.lives': 1},5,783,5,783,4178,0,236,1,45,1,37,0,48,1,41,1,49,1,58,1,43,777,3621
